Source.IP,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Most_usable_protocol
52.94.232.33,56066699400,6900,5700,411900,796200.0,HTTP_DOWNLOAD
54.148.199.253,10018755300,2100,1800,680100,0.0,IP_ICMP
54.149.74.139,489900,900,1500,18600,0.0,TelegramChat
54.152.184.206,288493897200,19800,22200,1539000,662400.0,HTTP
54.152.248.53,1573101000,1800,2700,351900,465600.0,AMAZON
54.152.80.2,86156100,1800,1500,267000,356400.0,HTTP_PROXY
54.164.133.236,808392000,2100,2400,259200,293700.0,TWITTER
54.164.201.153,1015109400,9000,13800,5117700,519000.0,HTTP_PROXY
54.164.54.149,58836900,2100,2400,480300,98400.0,HTTP_CONNECT
54.164.77.57,16047600,900,1500,18600,0.0,UPNP
54.165.147.101,197954855100,7500,8100,616800,248400.0,OPENSIGNAL
54.165.187.21,93426447900,13500,12000,3443100,3077100.0,NTP
54.165.189.176,18264417600,3300,3900,171300,489300.0,CLOUDFLARE
54.165.232.213,118433400,900,1500,18600,0.0,IMAP
54.165.24.88,306317539200,20100,22200,1465800,745200.0,TelegramChat
54.165.93.199,68779986000,23400,21300,315900,99600.0,VK
54.172.146.150,793818900,3900,3600,2714700,113400.0,TOR
54.173.118.155,10719087000,3000,5100,1706400,455700.0,OPENVPN
54.173.69.135,48049758300,32100,19500,8210100,23250000.0,POP3
54.173.87.27,21616780200,2700,2400,1783200,1487100.0,TelegramChat
54.174.221.255,131760300,3000,2700,1028400,659100.0,IP_ICMP
54.174.46.43,20710871700,1800,900,998100,510300.0,NFS
54.175.106.65,3499500,8400,9600,1634400,74400.0,CONTENT_FLASH
54.186.199.157,545655712800,158700,81000,2563500,2709000.0,UPNP
54.192.55.11,74545933500,75600,52800,110722500,8913600.0,SKYPE
54.192.55.37,17937316200,1500,900,152400,0.0,EBAY
54.192.55.38,39933300,1800,1800,200100,165600.0,CITRIX
54.192.55.7,250186200,4800,5400,3843600,1302600.0,FACEBOOK
54.209.32.107,54068763300,15300,14100,5120100,9801600.0,MAIL_IMAPS
54.210.176.114,1691219100,5400,7200,552900,873000.0,SKYPE
54.219.189.241,122492400,6900,5700,950400,1470600.0,DROPBOX
54.221.233.207,18064933800,1500,1200,156300,210900.0,OSCAR
54.225.149.201,840903900,1500,1200,149400,794700.0,YOUTUBE
54.225.186.185,51496200,2400,1800,172800,207000.0,SSL_NO_CERT
54.225.202.195,61900200,3600,3900,298200,1189800.0,SSL
54.225.216.14,98368078200,32700,31200,10465500,16607400.0,MSSQL
54.225.222.242,682790100,1800,1800,270900,0.0,GMAIL
54.225.89.241,17942757900,25200,9600,56520000,0.0,HTTP_DOWNLOAD
54.227.248.18,19876420500,1800,2100,1300800,236700.0,OPENVPN
54.230.55.115,93836700,2700,1800,2304900,224700.0,AMAZON
54.231.236.47,7235736600,19200,9000,36529800,287400.0,SKYPE
54.231.72.82,12744625500,56100,58500,134638800,1218300.0,NFS
54.231.80.235,3211039200,3000,3000,947400,120600.0,NTP
54.232.92.125,14034765900,9600,8400,3087900,2657700.0,TEAMVIEWER
54.233.98.147,177498300,3900,3300,1898100,450000.0,SIMET
54.235.120.127,113611500,1500,1500,52800,18900.0,DROPBOX
54.235.72.249,18070575000,2100,1500,238200,175200.0,HTTP
54.237.238.206,26084356800,5400,4200,1426200,1756800.0,MS_ONE_DRIVE
54.239.17.113,17913679200,1500,1200,68700,173100.0,SKINNY
54.240.190.224,319028100,1500,2400,1449600,233100.0,OFFICE_365
54.241.191.232,664939800,37800,35700,5068800,7427400.0,IMAP
54.241.191.233,350883600,7200,6900,950400,1467000.0,YAHOO
54.243.206.2,19632510000,1800,2100,175500,226200.0,UNENCRYPED_JABBER
54.243.228.133,104198400,2100,1500,724800,564600.0,HTTP_CONNECT
54.68.119.170,70137199800,17100,19500,21435300,698100.0,FTP_DATA
54.68.192.63,70320000,3000,3000,535200,1026000.0,SSL
54.68.47.234,459300,900,1500,18600,0.0,NFS
54.72.174.193,367635000,3600,4800,1406700,378000.0,IP_ICMP
54.77.149.176,200976900,2400,2100,1486500,197400.0,SKINNY
54.83.186.170,3225685800,900,900,43500,15300.0,AMAZON
54.84.19.92,17775000000,900,600,69900,0.0,VK
54.84.69.4,778015264500,54300,59100,3765600,2152800.0,WHOIS_DAS
54.85.215.101,21423420900,5100,3600,788100,1278300.0,VK
54.85.62.190,89100,1200,1500,22200,5400.0,SKYPE
54.86.138.180,17115552000,27300,30000,26284200,7363500.0,HTTP_DOWNLOAD
54.86.14.174,9198459000,1500,1200,117000,331500.0,WIKIPEDIA
54.86.195.49,2107029300,1500,900,386100,548100.0,MSN
54.87.171.96,64618234200,35700,34500,19136700,21531900.0,MSN
54.87.193.16,3617469600,5400,6300,3058800,1797600.0,MQTT
54.88.201.119,18053891700,3000,3000,545700,258900.0,WHOIS_DAS
54.88.39.232,18062584200,4500,3900,2394600,323400.0,FACEBOOK
54.88.53.255,599683800,1200,900,127800,0.0,SPOTIFY
54.88.84.111,55272242700,15300,15000,4425300,5844300.0,TWITCH
61.213.187.241,599082600,1200,900,256200,0.0,MQTT
63.241.108.103,34304257800,5100,6300,2405700,506400.0,YAHOO
63.241.108.104,544119300,7500,7500,2548500,1092900.0,WAZE
63.245.213.25,181200,1200,1500,18600,0.0,YOUTUBE
63.250.200.41,95368607400,91800,85800,12016500,21945300.0,EDONKEY
63.250.200.45,9410573400,7200,8700,2202000,1271100.0,OPENSIGNAL
63.251.210.243,5358441300,8400,9300,6541200,771600.0,SSH
63.251.24.62,64980300,1500,900,548100,451800.0,FTP_DATA
63.251.98.12,301372500,600,300,229500,0.0,SPOTIFY
64.111.199.222,4657384500,4500,2700,1421700,454200.0,GOOGLE_MAPS
64.15.122.33,36268200,2400,1500,452400,0.0,HTTP_DOWNLOAD
64.210.149.56,2842594200,7200,7800,1452900,1513200.0,SKYPE
64.233.186.125,11808620100,900,900,61800,0.0,EASYTAXI
64.233.186.154,5284803300,9600,11700,393600,801000.0,APPLE_ITUNES
64.233.186.155,6300144300,14700,14100,3369900,1805100.0,MS_ONE_DRIVE
64.233.186.156,41221859700,23700,20100,3604500,1500300.0,YAHOO
64.233.186.157,45243637500,9600,8100,774900,766200.0,CONTENT_FLASH
64.233.186.188,109860497100,39000,33600,9900900,1326900.0,HTTP_DOWNLOAD
64.233.186.189,191892398489700,30814200,28943700,3990320700,773693400.0,TOR
64.233.190.125,435418770300,51900,50400,2748600,1291800.0,WIKIPEDIA
64.233.190.155,532460400,5100,6000,422700,616200.0,GMAIL
64.233.190.156,241500,1200,1500,33000,0.0,EASYTAXI
64.233.190.157,6056425800,7800,8700,1382400,746700.0,SKINNY
64.233.190.188,58689140400,57900,57000,17380800,4463700.0,HTTP
64.233.190.189,155233265366700,24420300,22521000,2311352700,762567300.0,ORACLE
64.235.37.96,96960000,900,900,97200,90300.0,MICROSOFT
64.4.54.18,48918900,1500,1500,427200,1217400.0,GOOGLE_MAPS
64.4.54.22,17869074900,900,600,190800,0.0,SPOTIFY
65.255.35.144,36565800,1500,1200,0,188400.0,DROPBOX
65.52.108.103,4430694900,20100,23700,19866900,4903800.0,MQTT
65.52.108.11,30401723700,2100,1200,253800,459000.0,SKYPE
65.52.108.116,153114300,4200,3300,4620600,787200.0,DNS
65.52.108.135,169783500,3900,4800,3288600,545700.0,NTP
65.52.108.136,208280400,5400,6300,4620600,913200.0,WINDOWS_UPDATE
65.52.108.154,31574004900,5400,6000,2619000,1020600.0,UBUNTUONE
65.52.108.194,226575000,7200,7800,3348000,441600.0,YAHOO
65.52.108.206,3491700,900,600,79800,0.0,TelegramChat
65.52.108.208,167692800,5700,6600,2391300,441600.0,APPLE
65.52.108.216,132298200,3600,3900,1364100,639300.0,NFS
65.52.108.224,5696238000,4200,7200,1519200,478800.0,TOR
65.52.108.231,17999971500,3600,3600,1333800,697500.0,NFS
65.52.108.27,8279355000,1200,600,247200,0.0,UBUNTUONE
65.52.108.33,756079500,21000,24900,18763800,10009200.0,GMAIL
65.52.108.74,182276566200,29400,32700,8941800,3751500.0,APPLE_ITUNES
65.52.108.76,10088993197800,1136100,1205100,337333500,750588900.0,APPLE_ITUNES
65.52.108.90,1754236200,8700,7800,22222500,12434700.0,NFS
65.52.210.135,782401500,12300,13200,6749700,8550000.0,MSSQL
65.55.118.92,27349685100,9300,8100,6357900,631500.0,EBAY
65.55.138.186,838726500,13800,15000,17351400,11552400.0,TelegramChat
65.55.223.40,84826053000,34500,36900,2565000,2057400.0,POP3
65.55.223.41,85759986000,13500,12900,635400,25200.0,SSL
65.55.223.48,159151851300,21300,20400,607200,545400.0,IMAP
65.55.252.167,408688656900,59100,63300,19076700,2144400.0,DROPBOX
65.55.252.169,1193783137500,129600,129000,37999200,89286600.0,WHOIS_DAS
65.55.252.202,40832462700,9600,12300,5353800,8463300.0,OPENVPN
65.55.44.108,71394579900,7500,10200,4893000,1297800.0,CLOUDFLARE
65.55.44.109,99749099400,22200,33600,10861800,11496600.0,MICROSOFT
65.55.44.54,154396500,3600,3600,2748300,735900.0,CLOUDFLARE
65.55.68.120,360818700,4500,2700,981600,1663200.0,YOUTUBE
65.99.198.156,64877100,1200,600,158700,190500.0,TelegramChat
66.119.144.157,16252874400,66300,85200,4761000,163362000.0,AMAZON
66.150.48.15,113609400,1500,1500,54000,175800.0,EASYTAXI
66.150.48.30,134563800,6600,4800,4099200,630000.0,INSTAGRAM
66.150.48.33,103519200,3000,3000,296400,762300.0,OPENSIGNAL
66.150.48.34,42592500,1200,600,86100,345900.0,ORACLE
66.150.48.37,300,600,0,86100,0.0,NFS
66.150.48.46,56263800,3000,2400,172200,983400.0,EBAY
66.150.48.53,49868400,1200,600,86100,157200.0,STARCRAFT
66.150.48.55,600,600,0,86100,0.0,MQTT
66.150.48.57,40659000,1800,1200,1696800,153300.0,UPNP
66.150.48.58,300,600,0,86100,0.0,CLOUDFLARE
66.150.48.63,54470700,2400,1800,172200,307500.0,MICROSOFT
66.150.48.64,44555700,1500,1500,148200,447600.0,OFFICE_365
66.175.96.11,27051412200,7500,6900,3958800,2335800.0,ORACLE
66.175.96.22,253574995200,47100,36000,53591100,11380200.0,APPLE_ICLOUD
66.196.116.112,172289702700,438300,423900,46245600,127057500.0,CITRIX
66.235.139.17,10579768500,12600,8400,1909800,7416000.0,EBAY
66.235.139.206,5507634300,1200,900,190800,85800.0,TOR
66.242.15.117,1037873700,6000,6600,3321600,567600.0,TWITCH
66.242.15.231,22513178400,5100,8100,1467600,505200.0,CITRIX
66.35.58.75,6300,900,0,728400,0.0,NetBIOS
66.35.58.76,110143200,3300,1200,1579200,1002900.0,HTTP
66.35.58.77,562114800,1800,1200,429900,507000.0,APPLE_ICLOUD
66.35.58.80,15499366800,1500,900,301800,737400.0,HTTP_DOWNLOAD
66.43.50.160,738633600,9600,6000,25829400,0.0,NFS
66.7.222.157,344582400,1200,900,213900,185400.0,NFS
66.85.7.156,17789468700,1500,1200,307500,336900.0,DEEZER
67.202.94.86,179810100,2400,1200,152700,315600.0,WAZE
67.202.94.93,362700,1200,900,106200,0.0,DROPBOX
67.210.244.100,17862688800,3000,2700,4340100,158400.0,NFS
67.220.185.43,71095313700,79800,77100,11111400,26381100.0,SKYPE
67.220.187.162,6054777600,900,900,0,207600.0,UBUNTUONE
67.220.191.10,11327052000,4800,3900,2456700,1144800.0,WAZE
67.228.19.18,146100,1800,1800,331200,10800.0,SKYPE
67.43.5.172,737701800,2400,3000,1639800,341400.0,UBUNTUONE
68.142.102.130,645600,1200,900,31800,0.0,SKYPE
68.168.84.50,251926800,26700,12900,47379000,432000.0,DNS
68.180.134.7,311631300,3300,3900,1645800,225300.0,WHATSAPP
68.180.134.8,1381138800,3600,3600,394800,709500.0,UNENCRYPED_JABBER
68.67.178.109,3519263400,8700,10200,4846500,2675400.0,BitTorrent
68.67.178.110,132000,1200,900,18600,0.0,WIKIPEDIA
68.67.178.111,10665591600,13200,10800,6095700,8440200.0,SIMET
68.67.178.132,971153400,3900,5100,444600,3005700.0,WHOIS_DAS
68.67.178.137,6196012800,5700,3900,2533500,1190700.0,HTTP
68.67.178.170,13072959300,22800,22200,13175100,9182100.0,NetBIOS
68.67.178.176,20554623900,21000,19200,11589600,8028900.0,HTTP_PROXY
68.67.178.184,3090410700,3300,2700,1834200,332400.0,TOR
68.67.178.196,15740441100,8100,7800,3089700,2157600.0,OSCAR
68.67.178.197,14826559800,37800,36300,18447900,35553600.0,DEEZER
68.67.178.199,9142713000,11400,7500,5166300,3486000.0,TEAMVIEWER
68.67.178.230,5219469000,3300,3300,313500,1260900.0,WAZE
68.67.178.243,801008100,4500,4800,3394500,1255200.0,UPNP
68.67.178.246,3055195800,3900,3000,813900,1380000.0,CLOUDFLARE
68.67.178.252,22403530200,31200,23700,14081100,11929800.0,APPLE
68.67.180.12,10292388000,9300,9300,2372400,4206300.0,YOUTUBE
68.67.180.138,397485000,3900,3600,1980900,858300.0,MS_ONE_DRIVE
68.67.180.143,1158579300,4800,6600,2925600,2497200.0,MICROSOFT
68.67.180.44,6318876600,10500,11400,4924800,9360300.0,SSL_NO_CERT
68.67.180.45,7592308200,23700,18300,5008500,17211600.0,SIMET
69.147.82.60,14999246700,7200,7800,1146600,1322700.0,YOUTUBE
69.147.82.61,164100,1200,1500,18600,0.0,WAZE
69.147.92.11,22459603500,5400,9000,479100,501300.0,ORACLE
69.147.92.12,6090984000,453300,161400,934197300,1854000.0,HTTP
69.16.175.10,34039178400,2321400,688800,4797462300,1154700.0,INSTAGRAM
69.16.175.42,15709854000,18000,12300,21592200,971700.0,TOR
69.163.164.24,816397800,9600,6300,14249100,0.0,CITRIX
69.164.223.44,876504600,30300,20400,52411800,613200.0,SKINNY
69.167.180.188,2866022100,60600,32400,100682400,1750800.0,SSL
69.172.201.120,4199572800,55800,40200,140412300,612300.0,CONTENT_FLASH
69.172.216.111,1771407000,22800,17100,3981600,2642400.0,UNENCRYPED_JABBER
69.172.216.55,1289532000,62400,51600,114011100,1795800.0,INSTAGRAM
69.172.216.56,63747600,3600,3300,6842400,0.0,MQTT
69.175.105.163,282795547500,785400,807900,1207604100,0.0,CITRIX
69.175.66.91,1219128822300,4663800,5661300,6100077300,0.0,CONTENT_FLASH
69.175.91.67,143126703900,533100,655200,685618800,0.0,MSSQL
69.196.243.97,51144300,1500,1800,778800,307500.0,WHOIS_DAS
69.28.58.55,149443800,3600,2400,0,374700.0,AMAZON
69.31.54.132,499655652600,2125200,2163000,3199071300,0.0,FTP_DATA
69.31.54.133,4789879934700,41452800,41289600,43793265600,0.0,OPENSIGNAL
69.31.54.135,421897628100,3154500,2801100,4712042100,3600.0,MQTT
69.31.54.141,2826115410900,9703800,10611900,11434246800,0.0,WAZE
69.31.54.143,1747601682000,6814800,7295700,8413344300,0.0,FTP_DATA
69.4.231.30,390900,1200,1500,519900,0.0,OFFICE_365
69.42.111.103,9968049000,106800,117000,140386800,11241300.0,OPENVPN
70.42.132.21,170700,1200,900,18600,0.0,FACEBOOK
72.14.189.85,1561006500,1500,1200,198900,263700.0,IP_ICMP
72.21.206.121,2552049600,6300,8700,689400,5179800.0,WAZE
72.21.91.103,518100,1800,1500,57000,0.0,UBUNTUONE
72.21.91.42,18385779900,30600,15600,78890700,1252200.0,WHOIS_DAS
72.21.91.70,17015009400,238200,100200,490282500,5436900.0,UPNP
72.21.91.9,17755068900,87300,14700,204013200,0.0,MQTT
72.246.208.15,17399982600,26100,20100,39561900,857100.0,CONTENT_FLASH
72.246.208.93,5700,1200,0,18600,0.0,SKYPE
72.246.209.189,5672707200,10800,9600,11375700,3059700.0,MS_ONE_DRIVE
72.246.210.157,149100,1200,900,159000,0.0,CONTENT_FLASH
72.246.211.48,35790682500,2400,2700,312300,103800.0,GOOGLE
72.246.211.86,7022700,1200,600,204900,286800.0,TEAMVIEWER
72.246.49.24,1681504800,84900,37800,184075200,3183600.0,AMAZON
72.30.196.161,381254798400,267900,285000,46179900,77888700.0,GOOGLE_MAPS
72.30.2.182,8682595200,18000,13800,9496500,2289300.0,FTP_DATA
72.30.202.150,18180311400,3000,3300,1660800,223200.0,GOOGLE_MAPS
72.30.3.43,2790119700,4200,4500,1440300,468900.0,EASYTAXI
74.113.233.187,55692600,4800,3000,352800,318600.0,NetBIOS
74.113.233.38,513300,1800,900,479700,0.0,SKINNY
74.113.237.38,600,600,0,96000,0.0,NTP
74.118.186.128,78362100,2400,2100,472200,384600.0,NetBIOS
74.118.186.129,300,600,0,220500,0.0,TWITCH
74.119.117.66,9511657200,8100,8400,2903100,3187800.0,MSSQL
74.119.117.72,7937190000,7500,8100,1874700,444600.0,WHOIS_DAS
74.119.117.78,2703576600,80700,67500,95936400,8221500.0,IP_ICMP
74.119.117.91,2246477100,12300,9900,5666400,2924100.0,GMAIL
74.119.118.100,4407149400,7800,4200,4262400,2309100.0,OFFICE_365
74.119.118.66,357139200,1800,2100,1323600,175800.0,APPLE_ICLOUD
74.119.118.71,5117179500,6300,6000,2817600,2485800.0,DEEZER
74.119.118.74,10377081900,16800,16800,12599400,1254600.0,ORACLE
74.119.118.78,5185898100,22200,26100,23079000,2009100.0,APPLE
74.119.118.82,7730503500,10200,8400,3682200,4242000.0,WINDOWS_UPDATE
74.119.118.84,93711900,3300,3900,102600,189600.0,SKYPE
74.119.118.86,11947449600,101700,68100,150970200,10125000.0,HTTP
74.119.118.92,7507355100,6000,4200,595200,946500.0,UNENCRYPED_JABBER
74.119.118.94,3738687000,3000,2700,1321500,719100.0,SKYPE
74.121.138.87,73527600,2100,1800,794100,1001700.0,INSTAGRAM
74.121.138.97,18233677200,2700,3300,674400,661800.0,POP3
74.121.140.178,18261679800,6000,6000,1675800,835800.0,SSH
74.121.142.165,8642448600,8100,6600,5222700,1273200.0,TWITTER
74.121.142.169,78337500,1500,2100,874800,192900.0,CLOUDFLARE
74.121.142.57,12956789700,12000,11700,4732200,3022500.0,NTP
74.125.103.138,49323300,2700,2700,3728400,487800.0,ORACLE
74.125.107.207,940102200,12300,12000,23296800,354000.0,DEEZER
74.125.107.237,69511579500,1874100,716400,5935286400,11819400.0,HTTP_CONNECT
74.125.107.238,3137867100,159000,156600,359505000,2663700.0,MS_ONE_DRIVE
74.125.155.220,74043000,4200,6900,4292700,822600.0,SIMET
74.125.155.233,78876900,3300,6900,2515200,684600.0,IMAP
74.125.155.49,274810500,2400,3900,1576500,337500.0,CLOUDFLARE
74.125.157.108,24807000,1800,1200,1780800,0.0,TOR
74.125.157.72,138018900,6000,6600,4431000,903600.0,APPLE_ITUNES
74.125.165.105,3232142100,1500,1800,45300,219900.0,CLOUDFLARE
74.125.165.109,2615476500,66900,39000,204879900,719700.0,HTTP_CONNECT
74.125.165.110,140879400,5700,8100,10019700,427500.0,OPENSIGNAL
74.125.165.112,15871281000,346800,368100,851596500,4309500.0,HTTP_DOWNLOAD
74.125.165.116,1841410800,30300,26400,60790500,513300.0,SKYPE
74.125.165.134,9112320300,1800,2700,1575300,299100.0,APPLE
74.125.165.149,425013900,110700,98700,215734200,364500.0,UPNP
74.125.165.150,86103792300,1441200,675300,5053762200,6455400.0,NETFLIX
74.125.165.204,12127213500,111300,108600,255331800,941100.0,WAZE
74.125.165.210,12455098500,535200,228900,1824485700,2364600.0,FTP_DATA
74.125.165.232,2756478300,276000,116100,612327900,1185600.0,GOOGLE_MAPS
74.125.165.238,267476400,45600,38700,89343300,513600.0,TWITTER
74.125.170.204,113620200,3300,3900,2428500,412800.0,UNENCRYPED_JABBER
74.125.170.232,280365300,2100,3900,2428500,318300.0,NTP
74.125.21.94,10099136100,5100,5400,1660200,447600.0,DROPBOX
74.125.26.188,218733054300,14100,14100,5571000,46800.0,DNS
74.125.31.188,18047003700,3000,3300,1203900,12900.0,HTTP_CONNECT
74.208.80.126,2040904200,1500,1500,1827900,0.0,TWITTER
74.217.253.60,1601407800,5100,3600,2316900,1088400.0,MSN
74.217.253.61,18672032700,8100,9000,3743100,1224600.0,UBUNTUONE
74.6.105.9,236400600,3600,2700,3361800,418800.0,OFFICE_365
74.86.208.240,25938084900,2400,4500,2295300,1593000.0,MAIL_IMAPS
75.101.137.220,13183732500,84900,53400,160776000,12894900.0,TWITCH
75.101.142.193,50460194700,9900,10800,5239200,1719600.0,DNS
75.98.68.163,104100,600,300,580200,0.0,WINDOWS_UPDATE
75.98.68.169,28977449400,7200,6600,1834800,3038100.0,AMAZON
75.98.68.172,33891942000,20100,13800,2676600,9299100.0,MSSQL
75.98.68.33,130967100,2700,1200,1418700,270900.0,NETFLIX
75.98.68.34,53796000,1500,600,702600,583800.0,SKYPE
75.98.70.31,92075100,5700,6000,2592000,1203600.0,BitTorrent
76.13.28.196,235200,1200,900,18600,0.0,FACEBOOK
76.9.24.131,56739900,1800,900,1017000,191700.0,POP3
77.234.41.215,37591496700,6600,5700,2938200,680400.0,SSL_NO_CERT
77.234.41.223,267300,600,1500,18600,0.0,HTTP
77.234.42.235,17829115200,600,1500,0,309600.0,TWITCH
77.234.42.52,17962707300,2700,3000,163200,463800.0,YAHOO
77.234.44.200,131100,1200,900,18600,0.0,WIKIPEDIA
77.234.44.23,210626959800,24300,13200,2983800,3890700.0,GMAIL
77.234.44.24,215534016000,10800,6000,1218300,1900500.0,UPNP
77.234.44.26,102450761400,8100,6600,846300,1793400.0,MQTT
77.234.44.35,50949847800,3000,1800,325500,592500.0,GMAIL
77.66.54.155,6296471100,2400,2100,722400,425400.0,APPLE_ITUNES
77.67.109.164,1086553167000,44539800,44193000,5720893200,0.0,TWITTER
77.68.41.235,5876637600,1800,3300,690000,926400.0,MAIL_IMAPS
77.68.41.27,5941017000,3600,4500,2188800,1289400.0,WHATSAPP
78.40.123.96,305369357400,19500,14400,739800,1060800.0,SIMET
78.46.39.215,56941500,900,300,194700,159600.0,NETFLIX
78.47.38.226,19253109000,10381200,870000,23697578700,439200.0,HTTP_CONNECT
8.18.25.17,894300,900,2100,22200,22200.0,CLOUDFLARE
8.18.25.21,1291200,600,900,22200,0.0,YOUTUBE
8.18.25.25,60923400,1800,2100,22200,22200.0,UPNP
8.18.25.27,973500,900,2100,22200,22200.0,SKYPE
8.247.98.133,9787520100,7500,6300,2012100,4173000.0,VK
8.30.11.134,123318031200,18900,16800,7651200,7935000.0,MSSQL
8.30.11.14,20603487600,11400,11400,2894400,2464200.0,TelegramChat
8.35.179.200,1405669500,29100,21000,38365800,1452900.0,EASYTAXI
8.43.72.22,25815107100,29400,38100,13813200,7535400.0,SIMET
8.43.72.52,1024272900,3300,3600,1932900,1067100.0,CONTENT_FLASH
8.43.72.72,17917179900,900,1200,0,225600.0,WAZE
81.20.48.165,841836674400,5264100,4914000,10593409500,0.0,SKYPE
82.98.157.99,2837285700,2700,1800,405300,268800.0,STARCRAFT
87.230.101.13,272400,1200,900,99000,0.0,GOOGLE_MAPS
87.230.21.120,703792200,1200,1800,810300,135900.0,APPLE
87.250.250.119,101700,1800,900,27900,0.0,OPENSIGNAL
88.208.2.153,1052832297600,14514600,6879300,42286465500,0.0,EASYTAXI
88.85.83.215,538187690700,6445800,2320200,21796882800,0.0,YAHOO
88.99.56.130,379598100,9000,7500,768900,1929000.0,WHOIS_DAS
89.17.213.115,19390476300,41400,35400,87981300,450900.0,OSCAR
89.44.168.44,80020975500,9932100,8241900,17834609400,0.0,POP3
91.134.186.43,1805254200,43500,34200,123250500,0.0,DROPBOX
91.190.217.145,13440725400,12000,15900,11150400,1524900.0,NETFLIX
91.190.219.145,22662887100,3000,3600,1622100,282300.0,TOR
91.195.98.204,7748162700,655800,111900,1180264800,0.0,CONTENT_FLASH
91.197.72.25,17977964100,900,600,266400,0.0,STARCRAFT
91.216.63.240,12079131000,29700,20400,18458700,7685700.0,ORACLE
91.216.63.241,9499245600,15900,9600,2892000,3362100.0,OSCAR
91.216.63.244,9356956200,2700,2100,1773900,399000.0,TEAMVIEWER
91.228.165.81,300,600,0,329700,0.0,SPOTIFY
91.228.166.11,6991947000,12000,8100,377700,2786100.0,MQTT
91.228.166.148,18126689400,7500,9000,436500,553800.0,TOR
91.228.166.149,8981784900,11700,9000,454800,1174500.0,VK
91.228.166.15,28436780700,7800,5400,11364300,593700.0,WHATSAPP
91.228.166.88,55037931000,466800,267900,1699782600,1626300.0,YAHOO
91.228.167.133,28838054100,321900,86100,705940800,0.0,SSH
91.228.167.144,18092388000,4200,3900,256800,61500.0,YOUTUBE
91.228.167.145,42232696200,8100,6900,491400,398100.0,NTP
91.228.167.146,5426777700,13500,12600,747300,1050000.0,SSL_NO_CERT
92.223.107.254,829877400,409800,252900,1005607200,5400.0,UNENCRYPED_JABBER
92.51.156.78,302567429700,30900,15300,2650500,4745400.0,TOR
93.159.210.2,1556393100,84900,12600,199622400,0.0,AMAZON
