customerID,gender,age,tenure,PhoneService,InternetService,is_tv_subscriber,is_movie_package_subscriber,service_failure_count,bill_avg,Churn
6047-SUHPR,Male,23,39,Yes,DSL,No,No,0,1794.0,No
4471-KXAUH,Female,63,42,Yes,Fiber optic,No,No,0,2529.0,Yes
9752-ZNQUT,Female,27,1,Yes,DSL,No,No,0,1458.0,No
7638-QVMVY,Female,28,7,Yes,Fiber optic,Yes,No,2,2370.0,Yes
1576-PFZIW,Male,51,70,Yes,Fiber optic,Yes,Yes,1,3160.5,No
5666-MBJPT,Male,21,65,Yes,DOCSIS,No internet service,No internet service,2,753.0,No
7312-XSBAT,Male,62,1,Yes,DSL,No,No,2,1492.5,No
3096-GKWEB,Male,59,18,Yes,Fiber optic,Yes,Yes,0,2842.5,No
2371-JQHZZ,Male,31,24,Yes,Fiber optic,Yes,Yes,1,2790.0,No
0674-GCDXG,Male,51,63,Yes,DSL,No,Yes,2,2157.0,No
1121-QSIVB,Female,30,44,Yes,DSL,Yes,Yes,0,2326.5,No
4396-KLSEH,Male,38,4,Yes,DOCSIS,No internet service,No internet service,1,595.5,No
3244-DCJWY,Female,56,1,Yes,Fiber optic,No,No,1,2107.5,Yes
2824-MYYBN,Female,31,37,Yes,Fiber optic,Yes,Yes,1,2857.5,No
0875-CABNR,Female,23,10,Yes,Fiber optic,No,Yes,1,2538.0,Yes
6345-HOVES,Male,36,34,No,DSL,No,No,1,751.5,No
8318-LCNBW,Male,54,35,No,DSL,Yes,Yes,2,1594.5,No
6469-QJKZW,Female,59,4,Yes,DOCSIS,No internet service,No internet service,2,604.5,No
0147-ESWWR,Female,36,39,Yes,Fiber optic,Yes,Yes,2,3037.5,No
1217-VASWC,Male,26,43,Yes,Fiber optic,Yes,Yes,1,3016.5,No
7812-FZHPE,Female,35,17,Yes,DOCSIS,No internet service,No internet service,1,723.0,Yes
6370-ZVHDV,Female,30,61,Yes,DOCSIS,No internet service,No internet service,2,759.0,No
5915-DGNVC,Female,30,49,Yes,DSL,No,Yes,1,2154.0,No
6260-XLACS,Male,23,4,Yes,DOCSIS,No internet service,No internet service,1,591.0,No
3566-CAAYU,Female,41,64,No,DSL,No,Yes,1,1495.5,No
4983-CCWMC,Male,30,3,Yes,Fiber optic,No,No,1,2088.0,No
9103-CXVOK,Male,41,1,Yes,DOCSIS,No internet service,No internet service,1,592.5,No
2896-TBNBE,Male,50,40,Yes,Fiber optic,No,No,0,2424.0,No
4797-AXPXK,Female,25,1,Yes,DSL,No,No,1,1800.0,Yes
5229-PRWKT,Male,26,8,Yes,Fiber optic,No,Yes,2,2596.5,Yes
6982-UQZLY,Female,48,1,Yes,DOCSIS,No internet service,No internet service,1,625.5,Yes
2522-WLNSF,Female,21,34,Yes,DSL,Yes,No,1,1926.0,No
3841-CONLJ,Female,44,1,No,DSL,No,Yes,2,1050.0,No
5057-LCOUI,Female,36,39,No,DSL,Yes,Yes,1,1522.5,Yes
0193-ESZXP,Female,55,58,Yes,Fiber optic,Yes,Yes,1,3165.0,Yes
4475-NVTLU,Male,53,45,Yes,DOCSIS,No internet service,No internet service,0,576.0,No
4369-HTUIF,Male,50,6,Yes,Fiber optic,Yes,No,2,2554.5,Yes
9386-LDCZR,Male,56,43,Yes,Fiber optic,No,No,0,2719.5,No
9585-KKMFD,Male,28,41,Yes,DOCSIS,No internet service,No internet service,0,600.0,No
5399-ZIMKF,Male,24,5,Yes,Fiber optic,No,No,1,2239.5,No
0336-KXKFK,Male,41,72,No,DSL,Yes,Yes,0,1836.0,No
5619-XZZKR,Male,33,4,Yes,DOCSIS,No internet service,No internet service,1,598.5,No
3948-FVVRP,Male,54,9,Yes,DSL,No,No,2,1644.0,No
5327-XOKKY,Male,59,72,Yes,DSL,Yes,Yes,1,2203.5,No
0983-TATYJ,Female,49,33,Yes,DSL,No,No,1,1543.5,No
1813-JYWTO,Female,48,72,Yes,Fiber optic,No,No,0,2413.5,No
0156-FVPTA,Male,56,22,Yes,DSL,No,No,0,1626.0,Yes
1984-FCOWB,Female,63,70,Yes,Fiber optic,Yes,Yes,0,3285.0,Yes
0654-HMSHN,Male,22,21,Yes,Fiber optic,Yes,Yes,2,3132.0,Yes
6719-OXYBR,Male,57,15,Yes,Fiber optic,Yes,No,1,2559.0,No
3312-ZWLGF,Male,23,29,Yes,Fiber optic,No,No,1,2379.0,No
6476-YHMGA,Female,29,15,Yes,DSL,Yes,Yes,2,2295.0,No
5287-QWLKY,Male,34,71,Yes,Fiber optic,Yes,Yes,0,3153.0,Yes
0795-XCCTE,Male,43,72,Yes,DOCSIS,No internet service,No internet service,0,762.0,No
0168-XZKBB,Female,45,19,Yes,Fiber optic,Yes,No,1,2605.5,No
3785-NRHYR,Male,44,1,Yes,DOCSIS,No internet service,No internet service,2,589.5,No
5196-SGOAK,Female,38,1,Yes,Fiber optic,No,No,1,2271.0,Yes
4537-DKTAL,Female,56,2,Yes,DSL,No,No,0,1366.5,No
7072-MBHEV,Female,59,11,Yes,Fiber optic,No,No,2,2343.0,No
5602-BVFMK,Female,22,12,Yes,DOCSIS,No internet service,No internet service,1,579.0,No
6297-NOOPG,Female,41,70,Yes,Fiber optic,Yes,Yes,0,3315.0,No
1891-UAWWU,Female,63,20,Yes,Fiber optic,Yes,No,1,2724.0,Yes
8204-TIFGJ,Female,35,23,Yes,DOCSIS,No internet service,No internet service,1,609.0,No
8050-DVOJX,Male,62,49,Yes,DSL,No,Yes,1,2440.5,No
6108-OQZDQ,Female,33,4,Yes,Fiber optic,Yes,Yes,1,2938.5,Yes
0363-QJVFX,Male,22,32,Yes,Fiber optic,Yes,Yes,2,3244.5,Yes
8903-XEBGX,Male,37,2,Yes,DSL,No,Yes,1,1659.0,No
8169-SAEJD,Male,18,69,No,DSL,Yes,Yes,1,1696.5,No
9840-DVNDC,Male,46,6,Yes,Fiber optic,Yes,No,2,2415.0,Yes
1089-XZWHH,Female,49,24,Yes,DOCSIS,No internet service,No internet service,2,591.0,No
2325-WINES,Female,41,32,Yes,Fiber optic,Yes,Yes,2,3121.5,No
6064-ZATLR,Female,26,27,Yes,DSL,No,No,0,1585.5,No
3096-JRDSO,Female,30,27,Yes,Fiber optic,Yes,Yes,0,3129.0,Yes
7824-PANSQ,Male,55,58,Yes,Fiber optic,No,No,0,2419.5,No
8042-JVNFH,Male,59,1,Yes,Fiber optic,No,No,2,2140.5,Yes
9648-BCHKM,Female,21,18,Yes,DOCSIS,No internet service,No internet service,1,739.5,No
2888-ADFAO,Female,35,47,Yes,DOCSIS,No internet service,No internet service,0,639.0,No
8707-HOEDG,Female,34,70,Yes,Fiber optic,Yes,Yes,1,3306.0,No
3374-LXDEV,Female,36,13,Yes,Fiber optic,No,No,2,2682.0,Yes
4072-IPYLT,Female,53,36,Yes,DSL,No,No,0,1531.5,No
7167-PCEYD,Male,60,67,Yes,DOCSIS,No internet service,No internet service,1,594.0,No
4936-YPJNK,Female,61,10,Yes,DOCSIS,No internet service,No internet service,1,597.0,No
1580-BMCMR,Male,44,19,Yes,Fiber optic,No,Yes,0,2619.0,No
4817-KEQSP,Female,19,71,Yes,DOCSIS,No internet service,No internet service,0,595.5,No
6408-WHTEF,Male,52,72,Yes,DSL,Yes,Yes,1,2682.0,No
9251-AWQGT,Female,38,48,Yes,DOCSIS,No internet service,No internet service,2,600.0,No
8749-CLJXC,Male,33,1,Yes,DOCSIS,No internet service,No internet service,1,601.5,No
7989-VCQOH,Male,18,18,Yes,DSL,Yes,Yes,2,2497.5,No
5049-GLYVG,Male,29,1,Yes,DOCSIS,No internet service,No internet service,1,618.0,Yes
4199-QHJNM,Male,31,67,Yes,Fiber optic,Yes,Yes,0,3087.0,No
8882-TLVRW,Male,52,69,No,DSL,No,No,2,1173.0,No
5883-GTGVD,Male,28,19,Yes,Fiber optic,Yes,Yes,1,2998.5,Yes
5135-GRQJV,Male,55,72,Yes,Fiber optic,Yes,Yes,2,3435.0,No
2384-OVPSA,Female,35,38,Yes,DOCSIS,No internet service,No internet service,1,606.0,No
1371-WEPDS,Male,56,40,Yes,DSL,No,Yes,2,1674.0,No
3580-GICBM,Female,35,61,Yes,DOCSIS,No internet service,No internet service,2,726.0,No
4817-QRJSX,Female,33,10,Yes,Fiber optic,No,No,2,2430.0,Yes
9730-DRTMJ,Male,28,32,Yes,DSL,Yes,No,2,2184.0,No
4686-UXDML,Female,20,21,Yes,Fiber optic,Yes,Yes,2,2995.5,No
3349-ANQNH,Female,56,59,Yes,Fiber optic,Yes,Yes,0,2985.0,No
2398-YPMUR,Female,61,13,Yes,Fiber optic,No,No,1,2104.5,Yes
0932-YIXYU,Female,23,47,Yes,DOCSIS,No internet service,No internet service,0,607.5,No
7480-SPLEF,Male,56,69,Yes,DOCSIS,No internet service,No internet service,0,780.0,No
7636-XUHWW,Male,24,2,Yes,DOCSIS,No internet service,No internet service,1,597.0,No
1431-CYWMH,Female,58,22,Yes,DOCSIS,No internet service,No internet service,2,571.5,No
5937-EORGB,Male,19,15,Yes,Fiber optic,Yes,No,0,2895.0,No
6349-JDHQP,Female,35,53,Yes,DOCSIS,No internet service,No internet service,0,595.5,No
5539-HIVAK,Female,37,28,Yes,DOCSIS,No internet service,No internet service,1,771.0,No
5847-MXBEO,Male,33,22,Yes,DOCSIS,No internet service,No internet service,2,609.0,No
9985-MWVIX,Female,42,1,Yes,Fiber optic,No,No,2,2104.5,Yes
4583-PARNH,Male,64,16,Yes,Fiber optic,No,Yes,2,2746.5,No
1116-FRYVH,Female,62,48,No,DSL,No,No,2,1182.0,No
1421-HCERK,Male,56,30,Yes,Fiber optic,Yes,No,1,3171.0,No
9633-XQABV,Female,22,3,Yes,Fiber optic,No,No,2,2107.5,No
0716-BQNDX,Male,64,57,Yes,Fiber optic,No,Yes,1,2812.5,No
1265-XTECC,Female,64,68,Yes,Fiber optic,No,Yes,2,2896.5,Yes
1183-CANVH,Female,20,23,Yes,DSL,Yes,No,0,1800.0,No
1972-XMUWV,Female,30,65,Yes,DSL,Yes,No,1,1794.0,No
8679-LZBMD,Male,39,44,Yes,Fiber optic,Yes,Yes,2,2719.5,No
3407-JMJQQ,Female,32,71,Yes,Fiber optic,Yes,Yes,0,3270.0,No
6252-DFGTK,Female,39,37,Yes,DSL,No,No,1,2042.9999999999998,No
1539-LNKHM,Female,52,12,Yes,DOCSIS,No internet service,No internet service,0,612.0,No
8645-KOMJQ,Male,55,69,Yes,DSL,Yes,Yes,2,2458.5,No
0289-IVARM,Female,60,35,Yes,DSL,No,No,1,1816.5,No
9761-XUJWD,Male,36,5,Yes,DSL,No,Yes,2,1967.9999999999998,No
4057-FKCZK,Male,33,58,Yes,Fiber optic,Yes,No,1,2475.0,No
4291-TPNFG,Male,62,72,Yes,DSL,No,Yes,0,2469.0,No
6087-YPWHO,Male,26,72,Yes,DSL,No,No,0,2044.5000000000002,No
3090-QFUVD,Female,20,1,Yes,DOCSIS,No internet service,No internet service,2,609.0,No
2237-ZFSMY,Female,36,39,Yes,Fiber optic,Yes,No,1,2866.5,Yes
1722-LDZJS,Male,41,53,Yes,DOCSIS,No internet service,No internet service,0,606.0,No
1818-ESQMW,Female,26,27,Yes,Fiber optic,No,Yes,2,2676.0,No
4871-JTKJF,Female,41,1,Yes,Fiber optic,No,No,1,2089.5,Yes
1415-YFWLT,Female,45,1,Yes,Fiber optic,Yes,Yes,1,2679.0,Yes
7401-RUBNK,Female,35,18,Yes,Fiber optic,No,No,1,2244.0,No
0506-YLVKJ,Male,34,46,Yes,DOCSIS,No internet service,No internet service,0,606.0,No
8661-BOYNW,Female,39,72,Yes,DSL,Yes,Yes,2,2532.0,No
6711-VTNRE,Female,57,36,Yes,Fiber optic,No,Yes,1,2626.5,Yes
4815-GBTCD,Female,57,4,No,DSL,No,No,2,754.5,No
2805-AUFQN,Female,31,25,Yes,DOCSIS,No internet service,No internet service,0,594.0,No
0980-PVMRC,Female,43,40,No,DSL,Yes,Yes,0,1525.5,No
7233-DRTRF,Male,37,63,Yes,Fiber optic,Yes,Yes,1,3072.0,No
3500-RMZLT,Female,46,15,Yes,Fiber optic,No,Yes,0,2889.0,Yes
3873-NFTGI,Male,26,14,Yes,DSL,No,No,2,1665.0,No
1162-ECVII,Male,53,72,Yes,Fiber optic,Yes,Yes,2,3292.5,No
7048-GXDAY,Male,35,39,Yes,Fiber optic,Yes,Yes,1,3192.0,No
8571-ZCMCX,Female,53,47,No,DSL,Yes,Yes,1,1800.0,No
1169-WCVAK,Male,63,19,Yes,Fiber optic,No,No,0,2664.0,No
4548-SDBKE,Female,52,5,Yes,Fiber optic,Yes,No,0,2556.0,Yes
8066-POXGX,Female,29,13,No,DSL,No,Yes,2,1053.0,Yes
7129-CAKJW,Female,46,17,Yes,Fiber optic,No,No,0,2401.5,No
8695-ARGXZ,Male,54,34,Yes,Fiber optic,No,No,2,2266.5,No
3570-YUEKJ,Female,34,42,Yes,DSL,No,No,0,1486.5,No
4143-OOBWZ,Male,25,5,Yes,Fiber optic,No,No,2,2439.0,Yes
1555-HAPSU,Female,64,71,Yes,DOCSIS,No internet service,No internet service,2,717.0,No
1697-NVVGY,Male,40,19,Yes,DSL,Yes,No,0,1992.0000000000002,No
7854-EKTJL,Female,38,2,Yes,DOCSIS,No internet service,No internet service,0,588.0,Yes
8464-EETCQ,Male,49,57,Yes,DOCSIS,No internet service,No internet service,0,564.0,No
2419-FSORS,Male,60,72,Yes,Fiber optic,Yes,Yes,2,3252.0,No
8132-YPVBX,Female,63,6,Yes,Fiber optic,No,Yes,0,2578.5,No
9102-IAYHT,Female,31,17,Yes,Fiber optic,No,Yes,2,2563.5,Yes
6754-LZUKA,Male,63,61,Yes,DSL,Yes,Yes,0,2427.0,No
3422-LYEPQ,Male,51,1,Yes,Fiber optic,No,No,1,2130.0,Yes
8099-MZPUJ,Male,51,48,Yes,Fiber optic,Yes,Yes,0,3354.0,No
0787-LHDYT,Male,32,16,Yes,DOCSIS,No internet service,No internet service,1,618.0,No
2642-DTVCO,Male,31,9,Yes,Fiber optic,No,Yes,2,2551.5,Yes
0374-IOEGQ,Female,53,3,Yes,DSL,No,No,0,1338.0,No
4361-JEIVL,Male,24,1,Yes,DSL,No,No,1,1332.0,Yes
3197-NNYNB,Male,63,65,Yes,Fiber optic,Yes,Yes,0,3153.0,No
3396-DKDEL,Female,32,70,Yes,Fiber optic,Yes,Yes,1,3454.5,No
1752-OZXFY,Male,52,60,Yes,DSL,Yes,No,0,1794.0,No
9066-QRSDU,Female,49,69,Yes,DOCSIS,No internet service,No internet service,2,789.0,No
9112-WSNPU,Female,36,35,Yes,Fiber optic,No,No,1,2116.5,No
9867-NNXLC,Female,35,22,Yes,DOCSIS,No internet service,No internet service,2,601.5,No
5321-NTRKC,Male,36,66,Yes,DSL,Yes,Yes,0,2395.5,No
1363-TXLSL,Male,22,1,Yes,Fiber optic,No,No,0,2109.0,Yes
9507-EXLTT,Female,46,1,Yes,Fiber optic,Yes,No,1,2380.5,Yes
3161-GETRM,Male,53,34,Yes,Fiber optic,No,Yes,2,2701.5,No
0402-OAMEN,Female,52,72,Yes,DOCSIS,No internet service,No internet service,1,733.5,No
6933-VLYFX,Male,57,31,No,DSL,Yes,Yes,1,1798.5,No
6754-WKSHP,Male,60,30,Yes,DOCSIS,No internet service,No internet service,2,760.5,No
9846-GKXAS,Female,29,9,Yes,Fiber optic,Yes,Yes,0,2724.0,Yes
6017-PPLPX,Male,53,20,Yes,Fiber optic,No,No,2,2113.5,Yes
4976-LNFVV,Male,58,19,No,DSL,No,No,1,1029.0,No
5055-MGMGF,Female,36,65,Yes,Fiber optic,Yes,Yes,2,3151.5,No
4641-FROLU,Female,54,30,Yes,DOCSIS,No internet service,No internet service,1,579.0,No
2862-JVEOY,Male,19,6,Yes,DOCSIS,No internet service,No internet service,0,574.5,No
2969-QWUBZ,Female,25,2,No,DSL,Yes,Yes,0,1542.0,No
9822-BIIGN,Male,45,53,Yes,DSL,No,Yes,0,2155.5,No
2077-MPJQO,Male,19,7,Yes,Fiber optic,No,No,2,2262.0,No
1534-OULXE,Female,31,61,Yes,DSL,No,No,2,1491.0,No
7136-RVDTZ,Male,24,70,No,DSL,Yes,Yes,2,1357.5,Yes
2971-SGAFL,Female,20,13,Yes,DSL,Yes,Yes,1,2362.5,No
1480-IVEVR,Male,54,35,Yes,Fiber optic,No,No,0,2448.0,No
2905-KFQUV,Female,53,2,Yes,Fiber optic,No,No,2,2112.0,No
4581-SSPWD,Female,24,3,Yes,Fiber optic,No,No,1,2274.0,Yes
3370-HXOPH,Female,35,3,Yes,Fiber optic,No,No,1,2283.0,No
9391-YZEJW,Female,60,62,Yes,Fiber optic,Yes,Yes,2,2820.0,No
9958-MEKUC,Male,57,72,Yes,Fiber optic,No,Yes,1,3118.5,No
0281-CNTZX,Male,55,63,Yes,DOCSIS,No internet service,No internet service,0,598.5,No
6927-WTFIV,Male,64,20,Yes,Fiber optic,No,No,2,2139.0,Yes
4118-CEVPF,Female,63,35,Yes,Fiber optic,Yes,Yes,1,3324.0,No
3398-ZOUAA,Male,41,21,Yes,Fiber optic,No,No,2,2073.0,Yes
9114-VEPUF,Male,62,62,Yes,Fiber optic,No,Yes,2,2883.0,No
7876-BEUTG,Female,46,15,Yes,DSL,No,No,1,1464.0,No
2338-BQEZT,Female,45,55,Yes,DSL,No,No,1,1516.5,No
9873-MNDKV,Female,53,11,Yes,DSL,No,No,0,1339.5,No
0378-NHQXU,Female,33,17,Yes,Fiber optic,Yes,No,2,2647.5,Yes
8241-JUIQO,Female,57,61,Yes,DOCSIS,No internet service,No internet service,0,583.5,No
2194-IIQOF,Female,30,71,Yes,DSL,Yes,Yes,0,2679.0,No
4512-ZUIYL,Female,47,2,Yes,Fiber optic,No,No,1,2100.0,Yes
9631-RXVJM,Male,47,35,Yes,DOCSIS,No internet service,No internet service,2,577.5,No
9584-EXCDZ,Female,18,17,Yes,Fiber optic,No,No,1,2115.0,No
7969-AULMZ,Female,21,21,Yes,Fiber optic,Yes,Yes,1,2920.5,Yes
5093-FEGLU,Female,21,47,Yes,DOCSIS,No internet service,No internet service,1,589.5,No
2621-UDNLU,Female,41,3,Yes,DOCSIS,No internet service,No internet service,0,625.5,No
7526-IVLYU,Male,36,3,Yes,DOCSIS,No internet service,No internet service,0,589.5,No
2428-HYUNX,Male,58,44,Yes,DOCSIS,No internet service,No internet service,1,580.5,No
9214-EKVXR,Female,20,1,Yes,DSL,No,No,0,1320.0,No
3410-MHHUM,Female,44,44,Yes,Fiber optic,No,Yes,0,2832.0,No
0568-ONFPC,Male,53,5,Yes,DOCSIS,No internet service,No internet service,2,777.0,Yes
0733-VUNUW,Male,64,24,Yes,DSL,No,No,1,1669.5,Yes
4550-EVXNY,Female,46,1,Yes,Fiber optic,No,No,1,2089.5,Yes
2122-YWVYA,Female,20,18,Yes,Fiber optic,No,No,1,2262.0,No
2968-SSGAA,Female,61,10,Yes,Fiber optic,Yes,Yes,1,3018.0,Yes
2296-DKZFP,Female,51,65,Yes,DSL,No,Yes,1,2130.0,No
4844-JJWUY,Female,37,1,Yes,Fiber optic,No,Yes,2,2580.0,Yes
6777-TGHTM,Female,18,53,Yes,Fiber optic,Yes,Yes,0,3208.5,Yes
8909-BOLNL,Male,62,3,Yes,DOCSIS,No internet service,No internet service,1,636.0,No
6603-YRDCJ,Male,19,33,Yes,DSL,No,No,0,1831.5,No
3538-WZPHD,Male,24,3,No,DSL,No,No,1,888.0,Yes
3229-USWAR,Female,52,34,Yes,DSL,Yes,Yes,0,2398.5,No
2138-VFAPZ,Female,36,14,Yes,DOCSIS,No internet service,No internet service,0,591.0,No
6131-JLWZM,Female,39,13,Yes,DOCSIS,No internet service,No internet service,0,609.0,No
4785-QRJHC,Male,44,46,No,DSL,Yes,Yes,2,1797.0,Yes
0269-XFESX,Male,23,23,Yes,DOCSIS,No internet service,No internet service,2,730.5,No
1709-EJDOX,Female,27,47,Yes,DOCSIS,No internet service,No internet service,2,592.5,No
4316-XCSLJ,Male,18,17,Yes,DSL,No,No,2,1509.0,No
8610-WFCJF,Female,51,49,Yes,Fiber optic,Yes,Yes,0,2868.0,Yes
9693-XMUOB,Male,53,59,No,DSL,Yes,Yes,2,1507.5,No
0383-CLDDA,Female,36,69,Yes,DSL,Yes,Yes,0,2560.5,No
4905-JEFDW,Male,42,11,No,DSL,Yes,No,0,1248.0,Yes
2709-UQGNP,Male,31,10,Yes,DSL,No,No,0,1549.5,No
3549-ZTMNH,Male,54,12,Yes,DOCSIS,No internet service,No internet service,0,720.0,No
7881-INRLC,Male,36,45,Yes,Fiber optic,Yes,Yes,1,3025.5,Yes
8033-ATFAS,Female,41,39,Yes,DSL,Yes,No,1,1795.5,No
1635-NZATJ,Male,25,71,Yes,DOCSIS,No internet service,No internet service,1,763.5,No
0562-HKHML,Male,46,71,Yes,DOCSIS,No internet service,No internet service,0,717.0,No
8277-RVRSV,Female,48,33,Yes,DOCSIS,No internet service,No internet service,2,724.5,No
9943-VSZUV,Male,27,67,Yes,Fiber optic,No,No,0,2271.0,No
0117-LFRMW,Male,41,37,No,DSL,No,No,1,1206.0,Yes
6172-FECYY,Male,31,49,Yes,Fiber optic,Yes,No,1,2535.0,Yes
7054-ENNGU,Female,59,9,Yes,DSL,No,No,1,1525.5,No
1455-HFBXA,Male,24,52,Yes,Fiber optic,No,No,2,2748.0,No
9402-CXWPL,Female,35,70,Yes,Fiber optic,Yes,Yes,0,2967.0,No
1628-BIZYP,Male,43,1,Yes,Fiber optic,No,Yes,1,2550.0,No
1965-AKTSX,Female,51,14,Yes,Fiber optic,No,No,0,2368.5,Yes
0082-LDZUE,Male,50,1,Yes,DSL,No,No,1,1329.0,No
4786-UKSNZ,Male,53,1,Yes,DOCSIS,No internet service,No internet service,0,606.0,Yes
5343-SGUBI,Female,59,52,Yes,Fiber optic,No,No,0,2406.0,No
0856-NAOES,Male,35,6,Yes,DSL,Yes,No,2,1827.0,No
1976-AZZPJ,Male,60,7,No,DSL,No,No,1,1026.0,No
7248-VZQLC,Female,28,47,Yes,Fiber optic,No,No,2,2556.0,Yes
6156-UZDLF,Female,22,26,Yes,Fiber optic,No,No,2,2614.5,No
3099-OONVS,Male,61,25,Yes,DSL,No,No,2,1629.0,No
9500-WBGRP,Male,23,69,Yes,DOCSIS,No internet service,No internet service,1,573.0,No
5183-KLYEM,Female,23,72,Yes,Fiber optic,Yes,Yes,0,3382.5,No
5144-PQCDZ,Male,62,4,Yes,DOCSIS,No internet service,No internet service,0,598.5,No
8514-VZHEB,Male,27,59,Yes,DOCSIS,No internet service,No internet service,1,585.0,No
6625-IUTTT,Male,63,67,Yes,DSL,No,Yes,1,1966.5,No
9355-NPPFS,Female,21,26,Yes,Fiber optic,No,Yes,2,2364.0,No
0068-FIGTF,Female,44,27,Yes,DSL,Yes,Yes,1,2346.0,No
5965-GGPRW,Male,29,72,Yes,Fiber optic,Yes,Yes,1,3157.5,No
8035-PWSEV,Female,19,6,Yes,Fiber optic,No,Yes,1,2677.5,No
2236-HILPA,Male,35,62,Yes,DOCSIS,No internet service,No internet service,1,619.5,No
1840-BIUOG,Male,22,20,Yes,DSL,Yes,No,1,2061.0,No
1356-MKYSK,Male,39,6,Yes,DSL,Yes,Yes,1,2359.5,No
6080-LNESI,Male,25,51,Yes,DOCSIS,No internet service,No internet service,0,742.5,No
1830-IPXVJ,Female,29,61,Yes,DOCSIS,No internet service,No internet service,2,592.5,No
5828-DWPIL,Male,27,62,Yes,Fiber optic,No,No,0,2673.0,No
8398-TBIYD,Female,18,72,Yes,Fiber optic,No,No,2,2541.0,No
0011-IGKFF,Male,63,13,Yes,Fiber optic,Yes,Yes,2,2940.0,Yes
4192-GORJT,Male,22,5,Yes,Fiber optic,Yes,Yes,1,2833.5,Yes
6496-SLWHQ,Male,30,3,Yes,Fiber optic,Yes,Yes,2,3150.0,Yes
9912-GVSEQ,Female,56,26,Yes,Fiber optic,No,Yes,0,2815.5,Yes
2931-FSOHN,Male,32,13,Yes,DSL,Yes,No,2,1797.0,No
9418-RUKPH,Female,59,38,Yes,DOCSIS,No internet service,No internet service,1,598.5,No
5383-MMTWC,Female,34,8,Yes,Fiber optic,No,Yes,2,2520.0,Yes
9971-ZWPBF,Male,39,34,Yes,Fiber optic,Yes,Yes,1,3267.0,No
4712-AUQZO,Male,52,18,No,DSL,No,No,1,1008.0,No
9711-FJTBX,Male,27,56,Yes,Fiber optic,No,No,1,2575.5,No
2908-ZTPNF,Female,46,36,No,DSL,No,No,0,1045.5,No
7240-ETPTR,Female,64,9,No,DSL,Yes,Yes,2,1462.5,Yes
2202-CUYXZ,Male,42,1,Yes,Fiber optic,Yes,No,2,2545.5,Yes
5995-OIGLP,Male,55,12,Yes,DSL,No,No,1,1699.5,Yes
8421-WZOOW,Female,31,57,Yes,Fiber optic,Yes,No,0,2859.0,No
6261-RCVNS,Female,19,42,Yes,DSL,No,Yes,0,2217.0,Yes
7951-QKZPL,Female,48,33,Yes,DOCSIS,No internet service,No internet service,2,735.0,Yes
1414-YADCW,Male,60,70,Yes,Fiber optic,No,No,1,2538.0,No
8756-RDDLT,Female,62,68,No,DSL,No,Yes,2,1348.5,No
2862-PFNIK,Male,38,1,No,DSL,No,No,0,741.0,No
5816-QVHRX,Female,30,37,Yes,Fiber optic,Yes,Yes,1,3009.0,No
4430-YHXGG,Female,58,4,Yes,DOCSIS,No internet service,No internet service,0,763.5,No
6888-SBYAI,Male,26,1,Yes,DSL,No,No,1,1521.0,No
7395-XWZOY,Male,57,20,No,DSL,Yes,No,1,1650.0,No
7169-YWAMK,Male,50,72,Yes,DSL,Yes,No,2,2052.0,No
3640-PHQXK,Female,42,31,Yes,Fiber optic,No,Yes,0,2697.0,Yes
6877-LGWXO,Male,56,18,Yes,Fiber optic,No,Yes,0,2356.5,Yes
6859-RKMZJ,Male,64,11,Yes,DSL,Yes,No,2,1651.5,No
2729-VNVAP,Female,52,33,Yes,DOCSIS,No internet service,No internet service,2,594.0,No
2957-JIRMN,Female,60,62,Yes,Fiber optic,Yes,No,2,2533.5,No
2049-BAFNW,Female,34,1,No,DSL,No,No,0,1077.0,No
3842-QTGDL,Male,19,16,Yes,Fiber optic,No,No,2,2422.5,No
7163-OCEQI,Male,30,22,Yes,DSL,Yes,Yes,2,2359.5,No
9782-LGXMC,Female,50,49,Yes,DSL,No,No,2,1852.5,No
5975-BAICR,Male,35,36,Yes,DSL,No,Yes,0,1911.0,No
8019-ENHXU,Male,39,42,Yes,Fiber optic,No,Yes,2,2983.5,Yes
5167-GBFRE,Male,28,4,No,DSL,No,No,0,756.0,Yes
9033-EOXWV,Female,31,12,Yes,DSL,Yes,Yes,1,2221.5,Yes
4673-KKSLS,Female,64,31,Yes,Fiber optic,No,No,2,2628.0,No
4853-OITSN,Male,41,5,Yes,Fiber optic,No,Yes,0,2674.5,No
9800-OUIGR,Male,40,66,Yes,DOCSIS,No internet service,No internet service,2,600.0,No
1324-NLTJE,Female,40,15,Yes,DSL,No,No,2,1650.0,Yes
2324-EFHVG,Male,64,64,Yes,Fiber optic,Yes,Yes,0,3132.0,No
7094-MSZAO,Male,46,10,Yes,DOCSIS,No internet service,No internet service,2,601.5,No
1522-VVDMG,Male,61,7,Yes,Fiber optic,Yes,No,1,2692.5,Yes
6907-CQGPN,Male,55,29,No,DSL,No,No,2,1029.0,No
0780-XNZFN,Male,50,57,Yes,DOCSIS,No internet service,No internet service,1,619.5,No
0239-OXEXL,Female,57,46,Yes,Fiber optic,No,No,0,2527.5,No
2675-IJRGJ,Male,33,53,Yes,DOCSIS,No internet service,No internet service,0,589.5,No
7049-GKVZY,Female,41,17,Yes,DSL,Yes,Yes,2,2395.5,No
